Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2022-03-16 14:20:12,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-16 14:21:00,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-16 14:21:00,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-16 14:25:19,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-16 14:27:41,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-16 14:27:51,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-16 14:28:21,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-18 04:39:43,2022-03-18 04:40:30,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-18 04:39:43,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-18 04:40:30,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-18 04:40:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-18 04:51:29,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-18 04:53:55,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-18 04:54:06,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-18 04:54:36,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-18 08:38:12,2022-03-18 08:39:00,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-18 08:38:12,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-18 08:39:00,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-18 08:39:00,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-18 08:55:06,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-18 08:56:22,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-18 08:56:33,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-18 08:57:03,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-18 13:43:01,2022-03-18 13:45:19,00:02:18,Stop,710,Battery test,,Operating states  (28),Technical Standby,13 (Int) Operating States,
2022-03-18 13:43:01,-,-,Informational,100030,Brake program 180,,,Technical Standby,,
2022-03-18 13:45:19,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-18 13:45:19,-,-,Informational,100110,Bypass limit switches,,,Full Performance,,
2022-03-18 13:45:24,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-18 13:47:27,-,-,Informational,100140,System test 1,,,Technical Standby,,
2022-03-18 13:47:34,-,-,Informational,100150,System test 2,,,Technical Standby,,
2022-03-18 13:47:49,-,-,Informational,100160,System test 3,,,Technical Standby,,
2022-03-18 13:48:04,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-18 13:50:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-18 13:50:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-18 13:50:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 13:24:38,2022-03-20 13:25:25,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 13:24:38,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 13:25:25,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 13:25:25,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 13:36:35,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 13:37:50,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 13:38:01,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 13:38:31,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 13:51:30,2022-03-20 13:52:17,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 13:51:30,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 13:52:17,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 13:52:17,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 13:56:51,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 13:58:49,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 13:59:00,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 13:59:30,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 14:12:04,2022-03-20 14:12:52,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 14:12:04,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 14:12:52,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 14:12:52,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 14:31:04,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 14:33:29,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 14:33:39,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 14:34:09,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 15:08:53,2022-03-20 15:09:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 15:08:53,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 15:09:41,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 15:09:41,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 15:42:15,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 15:54:16,2022-03-20 15:56:35,00:02:19,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification,,
2022-03-20 15:54:16,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 15:56:35,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 15:56:35,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 17:03:10,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 17:04:23,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 17:04:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 17:05:04,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 19:46:32,2022-03-20 19:47:20,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 19:46:32,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 19:47:20,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 19:47:20,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 20:21:02,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 20:22:47,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 20:22:57,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 20:23:27,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 20:54:57,2022-03-20 20:55:44,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 20:54:57,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 20:55:44,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 20:55:44,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 22:03:26,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 22:05:24,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 22:05:35,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 22:06:05,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 22:27:05,2022-03-20 22:27:53,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 22:27:05,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 22:27:53,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 22:27:53,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 00:19:50,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 00:22:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 00:22:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 00:22:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 10:51:43,2022-03-21 10:52:31,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 10:51:43,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 10:52:31,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 10:52:31,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 10:59:51,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 11:03:23,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 11:03:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 11:04:04,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 11:10:56,2022-03-21 11:11:44,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 11:10:56,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 11:11:44,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 11:11:44,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 11:42:24,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 11:44:32,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 11:44:43,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 11:45:13,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 12:05:16,2022-03-21 12:06:04,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 12:05:16,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 12:06:04,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 12:06:04,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 13:09:35,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 13:15:18,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 13:15:28,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 13:15:58,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 13:21:04,2022-03-21 13:21:52,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 13:21:04,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 13:21:52,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 13:21:52,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 13:24:36,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 13:28:25,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 13:28:36,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 13:29:06,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 13:40:53,2022-03-21 13:41:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 13:40:53,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 13:41:40,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 13:41:40,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 13:47:53,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 13:58:09,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 13:58:20,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 13:58:50,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 14:09:07,2022-03-21 14:09:54,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 14:09:07,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 14:09:54,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 14:09:54,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 15:38:18,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 15:40:02,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 15:40:13,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 15:40:43,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-22 09:00:16,2022-03-22 09:01:04,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-22 09:00:16,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-22 09:01:04,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-22 09:01:04,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-22 10:00:35,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-22 10:01:45,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-22 10:01:55,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-22 10:02:25,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 04:20:59,2022-03-23 04:21:47,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 04:20:59,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 04:21:47,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 04:21:47,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 04:34:40,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 04:37:37,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 04:37:48,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 04:38:18,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 07:57:38,2022-03-23 07:58:26,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 07:57:38,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 07:58:26,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 07:58:26,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 08:48:43,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 08:53:54,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 08:54:05,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 08:54:35,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 09:03:53,2022-03-23 09:04:40,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 09:03:53,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 09:04:40,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 09:04:40,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 11:30:00,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 11:32:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 11:32:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 11:32:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 11:37:51,2022-03-23 11:38:38,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 11:37:51,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 11:38:38,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 11:38:38,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 12:40:25,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 12:41:48,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 12:41:59,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 12:42:29,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 12:49:18,2022-03-23 12:50:05,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 12:49:18,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 12:50:05,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 12:50:05,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 12:54:19,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 12:56:21,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 12:56:32,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 12:57:02,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 13:00:10,2022-03-23 13:00:57,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 13:00:10,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 13:00:57,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 13:00:57,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 13:06:36,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 13:08:19,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 13:08:30,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 13:09:00,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 14:46:46,2022-03-23 14:47:33,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 14:46:46,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 14:47:33,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 14:47:33,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 14:56:27,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 14:58:07,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 14:58:18,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 14:58:48,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 15:09:02,2022-03-23 15:09:50,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 15:09:02,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 15:09:50,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 15:09:50,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 15:20:59,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 15:22:27,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 15:22:37,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 15:23:07,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 15:24:48,2022-03-23 15:25:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 15:24:48,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 15:25:36,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 15:25:36,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 15:51:06,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 15:52:20,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 15:52:31,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 15:53:01,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 16:16:20,2022-03-23 16:17:08,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 16:16:20,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 16:17:08,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 16:17:08,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 17:27:41,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 17:30:33,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 17:30:44,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 17:31:14,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 22:22:21,2022-03-23 22:23:09,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-23 22:22:21,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-23 22:23:09,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-23 22:23:09,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-23 23:52:14,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-23 23:55:16,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-23 23:55:27,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-23 23:55:57,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 00:40:17,2022-03-24 00:41:04,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 00:40:17,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 00:41:04,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 00:41:04,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 03:22:14,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 03:32:38,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-24 03:32:49,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-24 03:33:19,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 03:37:32,2022-03-24 03:38:19,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 03:37:32,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 03:38:19,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 03:38:19,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 03:47:27,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 03:59:29,2022-03-24 04:01:48,00:02:19,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification,,
2022-03-24 03:59:29,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 04:01:48,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 04:01:48,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 06:32:00,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 06:34:48,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-24 06:34:58,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-24 06:35:28,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 07:43:41,2022-03-24 07:44:28,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 07:43:41,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 07:44:28,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 07:44:28,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 11:20:47,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 11:22:53,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-24 11:23:04,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-24 11:23:34,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 12:17:04,2022-03-24 12:17:52,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 12:17:04,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 12:17:52,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 12:17:52,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 12:22:24,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 12:24:43,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-24 12:24:53,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-24 12:25:23,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 12:28:14,2022-03-24 12:29:02,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 12:28:14,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 12:29:02,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 12:29:02,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 12:35:03,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 12:36:33,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-24 12:36:44,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-24 12:37:14,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 14:40:53,2022-03-24 14:41:41,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 14:40:53,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 14:41:41,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 14:41:41,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 14:44:43,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 14:45:50,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-24 14:46:01,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-24 14:46:31,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 15:34:54,2022-03-24 15:35:42,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 15:34:54,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 15:35:42,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 15:35:42,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-24 15:39:00,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-24 15:40:35,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-24 15:40:46,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-24 15:41:16,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-24 17:20:52,2022-03-24 17:21:40,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-24 17:20:52,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-24 17:21:40,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-24 17:21:40,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
