Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2022-03-22 06:00:23,2022-03-22 06:02:12,00:01:49,Stop,6530,Anemometer defect,RES notified SGRE about defect on 15/3/2022,Sensor error (21),Forced outage,09 (Int) Fault,
2022-03-22 06:00:23,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2022-03-22 06:02:12,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-22 06:02:12,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-22 06:04:12,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-22 06:07:07,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-22 06:07:18,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-22 06:07:48,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-22 08:56:36,2022-03-22 08:57:24,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-22 08:56:36,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-22 08:57:24,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-22 08:57:24,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-22 09:53:41,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-22 09:55:57,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-22 09:56:08,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-22 09:56:38,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-23 04:09:14,2022-03-23 04:10:01,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
